Node,NVolt_kV,mw,gen_type
1871.0,0.4,0.01,PV
1868.0,0.4,0.011000000000000001,PV
1872.0,0.4,0.01,PV
1865.0,0.4,0.01,PV
2140.0,0.4,0.01,PV
2133.0,0.4,0.011000000000000001,PV
2171.0,0.4,0.01,PV
2130.0,0.4,0.01,PV
2134.0,0.4,0.02,PV
2155.0,0.4,0.03142857142857143,PV
2162.0,0.4,0.011000000000000001,PV
2168.0,0.4,0.03142857142857143,PV
2216.0,0.4,0.03142857142857143,PV
2212.0,0.4,0.03142857142857143,PV
2225.0,0.4,0.01,PV
1827.0,0.4,0.03142857142857143,PV
1935.0,0.4,0.01,PV
1937.0,0.4,0.01,PV
1946.0,0.4,0.01,PV
1892.0,0.4,0.01,PV
1886.0,0.4,0.01,PV
1897.0,0.4,0.01,PV
1901.0,0.4,0.01,PV
1891.0,0.4,0.01,PV
1898.0,0.4,0.011000000000000001,PV
1903.0,0.4,0.01,PV
1905.0,0.4,0.01,PV
1927.0,0.4,0.01,PV
1906.0,0.4,0.01,PV
1918.0,0.4,0.01,PV
1920.0,0.4,0.01,PV
1908.0,0.4,0.011000000000000001,PV
1925.0,0.4,0.011000000000000001,PV
1909.0,0.4,0.011000000000000001,PV
1860.0,0.4,0.011000000000000001,PV
1850.0,0.4,0.011000000000000001,PV
1849.0,0.4,0.011000000000000001,PV
1848.0,0.4,0.01,PV
1844.0,0.4,0.011000000000000001,PV
1858.0,0.4,0.01,PV
1847.0,0.4,0.01,PV
1841.0,0.4,0.01,PV
1791.0,0.4,0.01,PV
1792.0,0.4,0.01,PV
1793.0,0.4,0.01,PV
1799.0,0.4,0.01,PV
1800.0,0.4,0.01,PV
1816.0,0.4,0.01,PV
1814.0,0.4,0.01,PV
1951.0,0.4,0.006999999999999999,PV
1959.0,0.4,0.02,PV
1969.0,0.4,0.011000000000000001,PV
1990.0,0.4,0.006999999999999999,PV
1991.0,0.4,0.02,PV
1980.0,0.4,0.02,PV
1984.0,0.4,0.02,PV
1988.0,0.4,0.01,PV
2015.0,0.4,0.03142857142857143,PV
2009.0,0.4,0.01,PV
2011.0,0.4,0.01,PV
1995.0,0.4,0.02,PV
2030.0,0.4,0.01,PV
1997.0,0.4,0.011000000000000001,PV
1999.0,0.4,0.01,PV
2005.0,0.4,0.01,PV
2019.0,0.4,0.01,PV
2023.0,0.4,0.011000000000000001,PV
2006.0,0.4,0.011000000000000001,PV
2021.0,0.4,0.01,PV
1996.0,0.4,0.01,PV
2024.0,0.4,0.02,PV
2010.0,0.4,0.01,PV
2037.0,0.4,0.02,PV
2007.0,0.4,0.02,PV
2055.0,0.4,0.01,PV
2058.0,0.4,0.01,PV
2054.0,0.4,0.03142857142857143,PV
2063.0,0.4,0.011000000000000001,PV
2070.0,0.4,0.011000000000000001,PV
2049.0,0.4,0.011000000000000001,PV
2071.0,0.4,0.011000000000000001,PV
2072.0,0.4,0.02,PV
2073.0,0.4,0.011000000000000001,PV
2077.0,0.4,0.01,PV
2050.0,0.4,0.01,PV
2061.0,0.4,0.01,PV
2125.0,0.4,0.01,PV
2126.0,0.4,0.01,PV
2127.0,0.4,0.01,PV
2128.0,0.4,0.01,PV
2120.0,0.4,0.01,PV
2112.0,0.4,0.01,PV
2124.0,0.4,0.01,PV
2231.0,10.0,0.015600000000000003,PV
2232.0,10.0,3.5945,WPP1
2233.0,10.0,3.6,WPP2
2234.0,10.0,3.6,WPP2
2235.0,10.0,7.3678,WPP2
